Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785385870,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385871,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385871,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385871,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385871,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385871,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385871,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385871,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385872,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385872,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385872,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385872,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385872,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385872,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385872,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385873,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385873,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385873,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385873,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385873,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385873,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385873,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385874,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385874,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385874,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385874,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385874,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385874,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385874,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385875,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385875,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385875,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385875,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385875,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385875,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385875,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385876,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385876,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385876,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385876,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385876,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385876,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385876,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385877,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385877,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385877,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385877,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385877,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385877,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385877,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385878,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385878,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385878,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385878,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385878,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385878,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385878,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385879,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385879,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385879,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385879,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385879,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385879,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385879,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385880,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385880,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385880,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385880,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385880,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385880,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385880,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385881,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385881,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385881,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385881,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385881,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385881,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385881,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385882,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385882,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385882,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385882,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385882,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385882,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385882,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385883,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385883,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385883,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385883,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385883,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385883,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385883,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385884,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385884,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385884,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385884,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385884,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385884,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385884,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385885,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385885,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385885,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385885,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385885,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385885,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385885,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385886,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385886,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385886,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385886,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385886,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385886,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385886,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385887,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385887,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385887,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385887,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385887,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385887,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385887,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385888,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385888,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385888,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385888,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385888,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385888,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385888,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385889,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385889,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385889,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385889,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385889,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385889,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385889,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385890,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385890,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385890,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385890,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385890,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385890,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385890,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385891,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385891,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385891,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385891,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385891,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385891,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385891,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385892,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385892,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385892,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385892,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385892,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385892,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385892,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385893,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385893,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385893,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
1785385893,0,total,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,6300.0,6861.009254473535,1744.146773009561,23104.08485599328,256.0
1785385893,0,TTFT,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,2500.0,3714.7048197284594,2285.2386200102046,13627.981718978845,9649.0
1785385893,0,total,S3,1.300000,0.000000,0,0,0,0,0,0,0,0,0,0,0,650,0,9000.0,9779.376891340005,4006.7526909988374,23672.616861993447,256.0
1785385893,0,,Aggregated,7.600000,0.000000,0,0,0,0,0,0,0,0,0,0,0,4234,0,3600.0,4708.391657893271,87.40878198295832,23672.616861993447,1910.4688238072745
1785385894,0,TTFT,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,210.0,714.196283988121,87.40878198295832,3900.616024970077,157.0
1785385894,0,total,S1,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,418,0,5700.0,6656.37032916707,1721.657702990342,16479.458081012126,256.0
1785385894,0,TTFT,S2,1.500000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1049,0,280.0,844.6917207664686,135.9454600024037,5609.761526982766,1153.0
